Price,Price
Ticker,SHY
Date,
2006-09-13,57.50102233886719
2006-09-14,57.4506721496582
2006-09-15,57.47225570678711
2006-09-18,57.46506118774414
2006-09-19,57.544063568115234
2006-09-20,57.565650939941406
2006-09-21,57.66624450683594
2006-09-22,57.69488525390625
2006-09-25,57.74523162841797
2006-09-26,57.680572509765625
2006-09-27,57.723663330078125
2006-09-28,57.74523162841797
2006-09-29,57.687740325927734
2006-10-02,57.75550842285156
2006-10-03,57.76271438598633
2006-10-04,57.86370849609375
2006-10-05,57.80597686767578
2006-10-06,57.733890533447266
2006-10-09,57.7410888671875
2006-10-10,57.6617431640625
2006-10-11,57.65456008911133
2006-10-12,57.68344497680664
2006-10-13,57.6617431640625
2006-10-16,57.690643310546875
2006-10-17,57.69779968261719
2006-10-18,57.70502853393555
2006-10-19,57.69779968261719
2006-10-20,57.71950149536133
2006-10-23,57.690643310546875
2006-10-24,57.690643310546875
2006-10-25,57.75550842285156
2006-10-26,57.82759475708008
2006-10-27,57.88529968261719
2006-10-30,57.84925842285156
2006-10-31,57.92854690551758
2006-11-01,57.96973419189453
2006-11-02,57.95530319213867
2006-11-03,57.846824645996094
2006-11-06,57.83953094482422
2006-11-07,57.911865234375
2006-11-08,57.9407844543457
2006-11-09,57.933597564697266
2006-11-10,57.97703552246094
2006-11-13,57.97703552246094
2006-11-14,57.98423385620117
2006-11-15,57.94808578491211
2006-11-16,57.92640686035156
2006-11-17,57.9987907409668
2006-11-20,58.01319885253906
2006-11-21,58.02769088745117
2006-11-22,58.07112503051758
2006-11-24,58.07835388183594
2006-11-27,58.1145133972168
2006-11-28,58.14347457885742
2006-11-29,58.14347457885742
2006-11-30,58.20859909057617
2006-12-01,58.32255554199219
2006-12-04,58.3153190612793
2006-12-05,58.3153190612793
2006-12-06,58.3080940246582
2006-12-07,58.293556213378906
2006-12-08,58.220943450927734
2006-12-11,58.22819137573242
2006-12-12,58.3080940246582
2006-12-13,58.22819137573242
2006-12-14,58.1991081237793
2006-12-15,58.220943450927734
2006-12-18,58.220943450927734
2006-12-19,58.22819137573242
2006-12-20,58.264556884765625
2006-12-21,58.3080940246582
2006-12-22,58.30082321166992
2006-12-26,58.30082321166992
2006-12-27,58.26874923706055
2006-12-28,58.232364654541016
2006-12-29,58.246917724609375
2007-01-03,58.30516052246094
2007-01-04,58.363494873046875
2007-01-05,58.32704162597656
2007-01-08,58.290611267089844
2007-01-09,58.31248474121094
2007-01-10,58.29796600341797
2007-01-11,58.25416946411133
2007-01-12,58.21778106689453
2007-01-16,58.27604675292969
2007-01-17,58.25416946411133
2007-01-18,58.27604675292969
2007-01-19,58.26874923706055
2007-01-22,58.290611267089844
2007-01-23,58.261512756347656
2007-01-24,58.290611267089844
2007-01-25,58.246917724609375
2007-01-26,58.25416946411133
2007-01-29,58.261512756347656
2007-01-30,58.27604675292969
2007-01-31,58.34163284301758
2007-02-01,58.33426284790039
2007-02-02,58.356231689453125
2007-02-05,58.34159469604492
2007-02-06,58.407470703125
2007-02-07,58.436641693115234
2007-02-08,58.458656311035156
2007-02-09,58.400108337402344
2007-02-12,58.400108337402344
2007-02-13,58.392799377441406
2007-02-14,58.524410247802734
2007-02-15,58.55366897583008
2007-02-16,58.56830596923828
2007-02-20,58.561004638671875
2007-02-21,58.59755325317383
2007-02-22,58.561004638671875
2007-02-23,58.6268310546875
2007-02-26,58.67066192626953
2007-02-27,58.8095588684082
2007-02-28,58.76573944091797
2007-03-01,58.84716033935547
2007-03-02,58.91318893432617
2007-03-05,58.93513870239258
2007-03-06,58.88380813598633
2007-03-07,58.9425163269043
2007-03-08,58.9425163269043
2007-03-09,58.839805603027344
2007-03-12,58.891151428222656
2007-03-13,58.971866607666016
2007-03-14,58.98653793334961
2007-03-15,58.971866607666016
2007-03-16,58.964481353759766
2007-03-19,58.91318893432617
2007-03-20,58.964481353759766
2007-03-21,59.059932708740234
2007-03-22,59.00119400024414
2007-03-23,58.964481353759766
2007-03-26,59.02325439453125
2007-03-27,59.03056716918945
2007-03-28,59.059932708740234
2007-03-29,59.03056716918945
2007-03-30,59.03056716918945
2007-04-02,59.041561126708984
2007-04-03,59.041561126708984
2007-04-04,59.078433990478516
2007-04-05,59.05632781982422
2007-04-09,58.923763275146484
2007-04-10,58.99740219116211
2007-04-11,58.99740219116211
2007-04-12,58.990055084228516
2007-04-13,58.96062469482422
2007-04-16,58.95323181152344
2007-04-17,59.04901123046875
2007-04-18,59.12997817993164
2007-04-19,59.12997817993164
2007-04-20,59.11522674560547
2007-04-23,59.15940475463867
2007-04-24,59.21096420288086
2007-04-25,59.18887710571289
2007-04-26,59.14469909667969
2007-04-27,59.16681671142578
2007-04-30,59.21096420288086
2007-05-01,59.18588638305664
2007-05-02,59.21538543701172
2007-05-03,59.17108154296875
2007-05-04,59.20061492919922
2007-05-07,59.20061492919922
2007-05-08,59.23017883300781
2007-05-09,59.18588638305664
2007-05-10,59.2375602722168
2007-05-11,59.21538543701172
2007-05-14,59.17108154296875
2007-05-15,59.18588638305664
2007-05-16,59.244937896728516
2007-05-17,59.20799255371094
2007-05-18,59.14893341064453
2007-05-21,59.16366195678711
2007-05-22,59.17844772338867
2007-05-23,59.16366195678711
2007-05-24,59.18588638305664
2007-05-25,59.2227783203125
2007-05-29,59.16366195678711
2007-05-30,59.20799255371094
2007-05-31,59.17108154296875
2007-06-01,59.14067459106445
2007-06-04,59.16286087036133
2007-06-05,59.11099624633789
2007-06-06,59.18513870239258
2007-06-07,59.11835479736328
2007-06-08,59.14067459106445
2007-06-11,59.14809799194336
2007-06-12,59.09612274169922
2007-06-13,59.11099624633789
2007-06-14,59.11099624633789
2007-06-15,59.19259262084961
2007-06-18,59.19259262084961
2007-06-19,59.29642105102539
2007-06-20,59.237091064453125
2007-06-21,59.259342193603516
2007-06-22,59.340904235839844
2007-06-25,59.39280319213867
2007-06-26,59.355770111083984
2007-06-27,59.348297119140625
2007-06-28,59.33349609375
2007-06-29,59.45218276977539
2007-07-02,59.490882873535156
2007-07-03,59.468509674072266
2007-07-05,59.386600494384766
2007-07-06,59.37919998168945
2007-07-09,59.42386245727539
2007-07-10,59.535499572753906
2007-07-11,59.50574493408203
2007-07-12,59.468509674072266
2007-07-13,59.49827575683594
2007-07-16,59.55787658691406
2007-07-17,59.52065658569336
2007-07-18,59.609981536865234
2007-07-19,59.60255432128906
2007-07-20,59.699310302734375
2007-07-23,59.654624938964844
2007-07-24,59.71421432495117
2007-07-25,59.758872985839844
2007-07-26,59.90034866333008
2007-07-27,59.967350006103516
2007-07-30,59.89291763305664
2007-07-31,59.98963928222656
2007-08-01,59.9314079284668
2007-08-02,59.96125030517578
2007-08-03,60.110687255859375
2007-08-06,60.03596496582031
2007-08-07,59.98367691040039
2007-08-08,59.93885803222656
2007-08-09,60.110687255859375
2007-08-10,60.08832931518555
2007-08-13,60.14063262939453
2007-08-14,60.222843170166016
2007-08-15,60.304996490478516
2007-08-16,60.42460250854492
2007-08-17,60.4769401550293
2007-08-20,60.55162048339844
2007-08-21,60.6337890625
2007-08-22,60.55162048339844
2007-08-23,60.51424789428711
2007-08-24,60.402183532714844
2007-08-27,60.48436737060547
2007-08-28,60.64133834838867
2007-08-29,60.566566467285156
2007-08-30,60.61885070800781
2007-08-31,60.61885070800781
2007-09-04,60.61589050292969
2007-09-05,60.773414611816406
2007-09-06,60.6983757019043
2007-09-07,60.908424377441406
2007-09-10,60.930904388427734
2007-09-11,60.84086990356445
2007-09-12,60.89341354370117
2007-09-13,60.80341720581055
2007-09-14,60.79590606689453
2007-09-17,60.78832244873047
2007-09-18,60.87093734741211
2007-09-19,60.87093734741211
2007-09-20,60.74336242675781
2007-09-21,60.82592010498047
2007-09-24,60.89341354370117
2007-09-25,60.94590377807617
2007-09-26,60.908424377441406
2007-09-27,61.02091979980469
2007-09-28,60.953407287597656
2007-10-01,60.966182708740234
2007-10-02,61.00385665893555
2007-10-03,60.996360778808594
2007-10-04,61.026458740234375
2007-10-05,60.95868682861328
2007-10-08,61.018924713134766
2007-10-09,60.88340759277344
2007-10-10,60.89845657348633
2007-10-11,60.91352844238281
2007-10-12,60.84576416015625
2007-10-15,60.84576416015625
2007-10-16,60.92103958129883
2007-10-17,61.064048767089844
2007-10-18,61.14691925048828
2007-10-19,61.30496597290039
2007-10-22,61.252262115478516
2007-10-23,61.259830474853516
2007-10-24,61.38029098510742
2007-10-25,61.34272003173828
2007-10-26,61.350154876708984
2007-10-29,61.350154876708984
2007-10-30,61.34272003173828
2007-10-31,61.24475860595703
2007-11-01,61.44354248046875
2007-11-02,61.51911544799805
2007-11-05,61.51152038574219
2007-11-06,61.47373962402344
2007-11-07,61.647544860839844
2007-11-08,61.74575424194336
2007-11-09,61.76849365234375
2007-11-12,61.9119758605957
2007-11-13,61.723121643066406
2007-11-14,61.75334167480469
2007-11-15,61.957313537597656
2007-11-16,61.957313537597656
2007-11-19,62.16141891479492
2007-11-20,62.13868713378906
2007-11-21,62.335205078125
2007-11-23,62.26723098754883
2007-11-26,62.44096374511719
2007-11-27,62.252113342285156
2007-11-28,62.19918441772461
2007-11-29,62.31254196166992
2007-11-30,62.34275817871094
2007-12-03,62.48381805419922
2007-12-04,62.47621154785156
2007-12-05,62.498931884765625
2007-12-06,62.37003707885742
2007-12-07,62.301780700683594
2007-12-10,62.25632858276367
2007-12-11,62.48381805419922
2007-12-12,62.32452392578125
2007-12-13,62.233551025390625
2007-12-14,62.08194351196289
2007-12-17,62.2639045715332
2007-12-18,62.22597122192383
2007-12-19,62.38523864746094
2007-12-20,62.430686950683594
2007-12-21,62.33213424682617
2007-12-24,62.27904510498047
2007-12-26,62.2183952331543
2007-12-27,62.35456466674805
2007-12-28,62.43061828613281
2007-12-31,62.52958297729492
2008-01-02,62.64369583129883
2008-01-03,62.74259948730469
2008-01-04,62.833885192871094
2008-01-07,62.79583740234375
2008-01-08,62.887203216552734
2008-01-09,62.85670852661133
2008-01-10,62.85670852661133
2008-01-11,63.03171157836914
2008-01-14,63.05447769165039
2008-01-15,63.10775375366211
2008-01-16,63.1610107421875
2008-01-17,63.267547607421875
2008-01-18,63.320777893066406
2008-01-22,63.58712387084961
2008-01-23,63.55668640136719
2008-01-24,63.35883712768555
2008-01-25,63.526187896728516
2008-01-28,63.495765686035156
2008-01-29,63.457786560058594
2008-01-30,63.50338363647461
2008-01-31,63.56424331665039
2008-02-01,63.633628845214844
2008-02-04,63.64128494262695
2008-02-05,63.78620529174805
2008-02-06,63.809078216552734
2008-02-07,63.72520065307617
2008-02-08,63.83959197998047
2008-02-11,63.86249923706055
2008-02-12,63.88536071777344
2008-02-13,63.90825653076172
2008-02-14,63.86249923706055
2008-02-15,63.79385757446289
2008-02-19,63.74808883666992
2008-02-20,63.67180252075195
2008-02-21,63.84727478027344
2008-02-22,63.77863693237305
2008-02-25,63.679466247558594
2008-02-26,63.77099609375
2008-02-27,63.84727478027344
2008-02-28,63.99982833862305
2008-02-29,64.2210464477539
2008-03-03,64.22329711914062
2008-03-04,64.20806884765625
2008-03-05,64.16983795166016
2008-03-06,64.36090087890625
2008-03-07,64.330322265625
2008-03-10,64.39910888671875
2008-03-11,64.07811737060547
2008-03-12,64.28447723388672
2008-03-13,64.25392150878906
2008-03-14,64.44497680664062
2008-03-17,64.59022521972656
2008-03-18,64.36090087890625
2008-03-19,64.42971801757812
2008-03-20,64.3532485961914
2008-03-24,64.0857162475586
2008-03-25,64.13159942626953
2008-03-26,64.26911926269531
2008-03-27,64.33793640136719
2008-03-28,64.36851501464844
2008-03-31,64.38385772705078
2008-04-01,64.15098571777344
2008-04-02,64.09739685058594
2008-04-03,64.05142211914062
2008-04-04,64.16632080078125
2008-04-07,64.04376983642578
2008-04-08,64.08202362060547
2008-04-09,64.20462799072266
2008-04-10,64.1816177368164
2008-04-11,64.28887939453125
2008-04-14,64.25057220458984
2008-04-15,64.16632080078125
2008-04-16,64.02847290039062
2008-04-17,63.913551330566406
2008-04-18,63.87530517578125
2008-04-21,63.81404495239258
2008-04-22,63.836997985839844
2008-04-23,63.836997985839844
2008-04-24,63.66082000732422
2008-04-25,63.668460845947266
2008-04-28,63.7374382019043
2008-04-29,63.722129821777344
2008-04-30,63.84458923339844
2008-05-01,63.7310905456543
2008-05-02,63.646690368652344
2008-05-05,63.71575164794922
2008-05-06,63.75409698486328
2008-05-07,63.8307991027832
2008-05-08,63.88453674316406
2008-05-09,63.9076042175293
2008-05-12,63.784767150878906
2008-05-13,63.677330017089844
2008-05-14,63.63130187988281
2008-05-15,63.684967041015625
2008-05-16,63.70038986206055
2008-05-19,63.76938247680664
2008-05-20,63.86152648925781
2008-05-21,63.79243469238281
2008-05-22,63.615989685058594
2008-05-23,63.7387580871582
2008-05-27,63.66972351074219
2008-05-28,63.55460739135742
2008-05-29,63.53151321411133
2008-05-30,63.623600006103516
2008-06-02,63.74903106689453
2008-06-03,63.84141540527344
2008-06-04,63.81834411621094
2008-06-05,63.733646392822266
2008-06-06,63.81834411621094
2008-06-09,63.49514389038086
2008-06-10,63.3490104675293
2008-06-11,63.456687927246094
2008-06-12,63.14882278442383
2008-06-13,63.21816635131836
2008-06-16,63.25666809082031
2008-06-17,63.37970733642578
2008-06-18,63.441261291503906
2008-06-19,63.31816482543945
2008-06-20,63.433597564697266
2008-06-23,63.364322662353516
2008-06-24,63.47974395751953
2008-06-25,63.525901794433594
2008-06-26,63.7105598449707
2008-06-27,63.74131774902344
2008-06-30,63.77983856201172
2008-07-01,63.76361083984375
2008-07-02,63.771324157714844
2008-07-03,63.87940979003906
2008-07-07,63.91789627075195
2008-07-08,63.925655364990234
2008-07-09,64.0336685180664
2008-07-10,63.95652389526367
2008-07-11,63.825321197509766
2008-07-14,63.97190475463867
2008-07-15,64.06453704833984
2008-07-16,64.0028305053711
2008-07-17,63.910247802734375
2008-07-18,63.794464111328125
2008-07-21,63.825321197509766
2008-07-22,63.771324157714844
2008-07-23,63.740509033203125
2008-07-24,63.91789627075195
2008-07-25,63.83307647705078
2008-07-28,63.96419143676758
2008-07-29,63.910247802734375
2008-07-30,63.925655364990234
2008-07-31,64.05680847167969
2008-08-01,64.0691909790039
2008-08-04,64.06141662597656
2008-08-05,64.03047943115234
2008-08-06,64.0381851196289
2008-08-07,64.17752075195312
2008-08-08,64.12335205078125
2008-08-11,64.0381851196289
2008-08-12,64.15432739257812
2008-08-13,64.14659118652344
2008-08-14,64.1697769165039
2008-08-15,64.2162094116211
2008-08-18,64.27044677734375
2008-08-19,64.31682586669922
2008-08-20,64.4019775390625
2008-08-21,64.34783172607422
2008-08-22,64.23177337646484
2008-08-25,64.34004211425781
2008-08-26,64.31682586669922
2008-08-27,64.35552978515625
2008-08-28,64.32457733154297
2008-08-29,64.35552978515625
2008-09-02,64.43708801269531
2008-09-03,64.46036529541016
2008-09-04,64.49915313720703
2008-09-05,64.47579193115234
2008-09-08,64.44480895996094
2008-09-09,64.54569244384766
2008-09-10,64.561279296875
2008-09-11,64.5379409790039
2008-09-12,64.54569244384766
2008-09-15,65.00360107421875
2008-09-16,64.88719177246094
2008-09-17,65.1976547241211
2008-09-18,64.98811340332031
2008-09-19,64.62334442138672
2008-09-22,64.66990661621094
2008-09-23,64.71646118164062
2008-09-24,64.85617065429688
2008-09-25,64.73974609375
2008-09-26,64.73974609375
2008-09-29,65.1123046875
2008-09-30,64.85617065429688
2008-10-01,65.05868530273438
2008-10-02,65.1988296508789
2008-10-03,65.3779296875
2008-10-06,65.5103530883789
2008-10-07,65.52591705322266
2008-10-08,65.24554443359375
2008-10-09,65.2845230102539
2008-10-10,65.38569641113281
2008-10-13,65.09762573242188
2008-10-14,65.11314392089844
2008-10-15,65.33124542236328
2008-10-16,65.29232025146484
2008-10-17,65.3389892578125
2008-10-20,65.29232025146484
2008-10-21,65.42467498779297
2008-10-22,65.51810455322266
2008-10-23,65.47918701171875
2008-10-24,65.53372192382812
2008-10-27,65.37020874023438
2008-10-28,65.44808959960938
2008-10-29,65.48697662353516
2008-10-30,65.54147338867188
2008-10-31,65.57266998291016
2008-11-03,65.69535064697266
2008-11-04,65.6719741821289
2008-11-05,65.78923797607422
2008-11-06,65.81260681152344
2008-11-07,65.69535064697266
2008-11-10,65.8986587524414
2008-11-11,65.945556640625
2008-11-12,66.04719543457031
2008-11-13,65.88304901123047
2008-11-14,65.86739349365234
2008-11-17,65.98464965820312
2008-11-18,66.05499267578125
2008-11-19,66.14881896972656
2008-11-20,66.27387237548828
2008-11-21,66.16448974609375
2008-11-24,66.00029754638672
2008-11-25,66.05499267578125
2008-11-26,66.2582778930664
2008-11-28,66.29739379882812
2008-12-01,66.40643310546875
2008-12-02,66.39855194091797
2008-12-03,66.4534912109375
2008-12-04,66.46915435791016
2008-12-05,66.3907241821289
2008-12-08,66.2966079711914
2008-12-09,66.5005111694336
2008-12-10,66.41421508789062
2008-12-11,66.57112121582031
2008-12-12,66.6025161743164
2008-12-15,66.64957427978516
2008-12-16,66.68093872070312
2008-12-17,66.53981018066406
2008-12-18,66.57112121582031
2008-12-19,66.50843048095703
2008-12-22,66.38291931152344
2008-12-23,66.39855194091797
2008-12-24,66.41421508789062
2008-12-26,66.49266815185547
2008-12-29,66.63920593261719
2008-12-30,66.70214080810547
2008-12-31,66.67072296142578
2009-01-02,66.31633758544922
2009-01-05,66.45020294189453
2009-01-06,66.48163604736328
2009-01-07,66.43444061279297
2009-01-08,66.45020294189453
2009-01-09,66.49742126464844
2009-01-12,66.51315307617188
2009-01-13,66.52106475830078
2009-01-14,66.59980773925781
2009-01-15,66.52896881103516
2009-01-16,66.56043243408203
2009-01-20,66.59196472167969
2009-01-21,66.48955535888672
2009-01-22,66.52106475830078
2009-01-23,66.50530242919922
2009-01-26,66.41869354248047
2009-01-27,66.48955535888672
2009-01-28,66.4659194946289
2009-01-29,66.33995056152344
2009-01-30,66.37931060791016
2009-02-02,66.44078826904297
2009-02-03,66.36979675292969
2009-02-04,66.25935363769531
2009-02-05,66.2751693725586
2009-02-06,66.23568725585938
2009-02-09,66.21207427978516
2009-02-10,66.36199951171875
2009-02-11,66.34614562988281
2009-02-12,66.42511749267578
2009-02-13,66.2988510131836
2009-02-17,66.47235107421875
2009-02-18,66.36199951171875
2009-02-19,66.33826446533203
2009-02-20,66.39351654052734
2009-02-23,66.38561248779297
2009-02-24,66.33826446533203
2009-02-25,66.21207427978516
2009-02-26,66.24363708496094
2009-02-27,66.2830810546875
2009-03-02,66.43238067626953
2009-03-03,66.3770751953125
2009-03-04,66.30596160888672
2009-03-05,66.38499450683594
2009-03-06,66.33753204345703
2009-03-09,66.27438354492188
2009-03-10,66.23482513427734
2009-03-11,66.26647186279297
2009-03-12,66.29019165039062
2009-03-13,66.34548950195312
2009-03-16,66.25859069824219
2009-03-17,66.24278259277344
2009-03-18,66.49559020996094
2009-03-19,66.41657257080078
2009-03-20,66.49559020996094
2009-03-23,66.44026184082031
2009-03-24,66.35340118408203
2009-03-25,66.33753204345703
2009-03-26,66.42447662353516
2009-03-27,66.45609283447266
2009-03-30,66.5192642211914
2009-03-31,66.6141357421875
2009-04-01,66.59907531738281
2009-04-02,66.48821258544922
2009-04-03,66.33789825439453
2009-04-06,66.3853988647461
2009-04-07,66.4090805053711
2009-04-08,66.4090805053711
2009-04-09,66.33000946044922
2009-04-13,66.45660400390625
2009-04-14,66.51203155517578
2009-04-15,66.5436782836914
2009-04-16,66.44871520996094
2009-04-17,66.37751770019531
2009-04-20,66.44075012207031
2009-04-21,66.44871520996094
2009-04-22,66.44871520996094
2009-04-23,66.40121459960938
2009-04-24,66.40121459960938
2009-04-27,66.4803237915039
2009-04-28,66.41705322265625
2009-04-29,66.44871520996094
2009-04-30,66.50411987304688
2009-05-01,66.45418548583984
2009-05-04,66.43827056884766
2009-05-05,66.42239379882812
2009-05-06,66.46206665039062
2009-05-07,66.36686706542969
2009-05-08,66.41446685791016
2009-05-11,66.5255355834961
2009-05-12,66.517578125
2009-05-13,66.5492935180664
2009-05-14,66.57305908203125
2009-05-15,66.565185546875
2009-05-18,66.50170135498047
2009-05-19,66.54132080078125
2009-05-20,66.62861633300781
2009-05-21,66.54132080078125
2009-05-22,66.55715942382812
2009-05-26,66.47000885009766
2009-05-27,66.45418548583984
2009-05-28,66.44617462158203
2009-05-29,66.54132080078125
2009-06-01,66.48654174804688
2009-06-02,66.46275329589844
2009-06-03,66.58187866210938
2009-06-04,66.518310546875
2009-06-05,66.08152770996094
2009-06-08,65.90682220458984
2009-06-09,66.05769348144531
2009-06-10,66.04977416992188
2009-06-11,66.05769348144531
2009-06-12,66.1291732788086
2009-06-15,66.1767807006836
2009-06-16,66.24835968017578
2009-06-17,66.31977844238281
2009-06-18,66.20861053466797
2009-06-19,66.24835968017578
2009-06-22,66.33558654785156
2009-06-23,66.33558654785156
2009-06-24,66.32772064208984
2009-06-25,66.45475769042969
2009-06-26,66.48654174804688
2009-06-29,66.48654174804688
2009-06-30,66.47863006591797
2009-07-01,66.54374694824219
2009-07-02,66.61540222167969
2009-07-06,66.63926696777344
2009-07-07,66.63130187988281
2009-07-08,66.73468017578125
2009-07-09,66.7028579711914
2009-07-10,66.7664794921875
2009-07-13,66.72673797607422
2009-07-14,66.6790542602539
2009-07-15,66.51992797851562
2009-07-16,66.6233901977539
2009-07-17,66.59944152832031
2009-07-20,66.59153747558594
2009-07-21,66.67109680175781
2009-07-22,66.63926696777344
2009-07-23,66.51992797851562
2009-07-24,66.5597152709961
2009-07-27,66.51200103759766
2009-07-28,66.47224426269531
2009-07-29,66.43248748779297
2009-07-30,66.44039916992188
2009-07-31,66.55175018310547
2009-08-03,66.457763671875
2009-08-04,66.4021224975586
2009-08-05,66.3781509399414
2009-08-06,66.3781509399414
2009-08-07,66.2667007446289
2009-08-10,66.37020111083984
2009-08-11,66.44188690185547
2009-08-12,66.46576690673828
2009-08-13,66.57723999023438
2009-08-14,66.6250228881836
2009-08-17,66.69671630859375
2009-08-18,66.68077850341797
2009-08-19,66.71266174316406
2009-08-20,66.69671630859375
2009-08-21,66.59317016601562
2009-08-24,66.67283630371094
2009-08-25,66.67283630371094
2009-08-26,66.71266174316406
2009-08-27,66.70465850830078
2009-08-28,66.77630615234375
2009-08-31,66.82412719726562
2009-09-01,66.8783187866211
2009-09-02,66.9500732421875
2009-09-03,66.8862533569336
2009-09-04,66.85442352294922
2009-09-08,66.86234283447266
2009-09-09,66.87034606933594
2009-09-10,66.91021728515625
2009-09-11,66.8862533569336
2009-09-14,66.8464584350586
2009-09-15,66.8783187866211
2009-09-16,66.79061126708984
2009-09-17,66.8862533569336
2009-09-18,66.82252502441406
2009-09-21,66.8464584350586
2009-09-22,66.83043670654297
2009-09-23,66.9341812133789
2009-09-24,66.9500732421875
2009-09-25,66.92616271972656
2009-09-28,66.918212890625
2009-09-29,66.91021728515625
2009-09-30,66.9819564819336
2009-10-01,67.04905700683594
2009-10-02,67.07296752929688
2009-10-05,67.07296752929688
2009-10-06,67.03305053710938
2009-10-07,67.120849609375
2009-10-08,67.05699157714844
2009-10-09,66.96121215820312
2009-10-12,67.04103088378906
2009-10-13,67.08094787597656
2009-10-14,66.9931411743164
2009-10-15,66.95323181152344
2009-10-16,66.9931411743164
2009-10-19,66.9931411743164
2009-10-20,67.0250473022461
2009-10-21,66.9931411743164
2009-10-22,67.00114440917969
2009-10-23,66.88939666748047
2009-10-26,66.81748962402344
2009-10-27,66.95323181152344
2009-10-28,67.04905700683594
2009-10-29,66.9931411743164
2009-10-30,67.07296752929688
2009-11-02,67.08100128173828
2009-11-03,67.07299041748047
2009-11-04,67.06494140625
2009-11-05,67.12895965576172
2009-11-06,67.17694854736328
2009-11-09,67.17694854736328
2009-11-10,67.16100311279297
2009-11-11,67.23299407958984
2009-11-12,67.22493743896484
2009-11-13,67.2409896850586
2009-11-16,67.2809829711914
2009-11-17,67.2969970703125
2009-11-18,67.2969970703125
2009-11-19,67.32099151611328
2009-11-20,67.33702087402344
2009-11-23,67.32906341552734
2009-11-24,67.385009765625
2009-11-25,67.41700744628906
2009-11-27,67.46502685546875
2009-11-30,67.47303771972656
2009-12-01,67.48999786376953
2009-12-02,67.43352508544922
2009-12-03,67.39326477050781
2009-12-04,67.22402954101562
2009-12-07,67.36908721923828
2009-12-08,67.43352508544922
2009-12-09,67.38521575927734
2009-12-10,67.36102294921875
2009-12-11,67.28854370117188
2009-12-14,67.21603393554688
2009-12-15,67.19992065429688
2009-12-16,67.24830627441406
2009-12-17,67.37709045410156
2009-12-18,67.3288345336914
2009-12-21,67.22402954101562
2009-12-22,67.14350891113281
2009-12-23,67.14350891113281
2009-12-24,67.06295013427734
2009-12-28,66.96625518798828
2009-12-29,67.0105972290039
2009-12-30,66.98638916015625
2009-12-31,66.90582275390625
2010-01-04,66.99445343017578
2010-01-05,67.07510375976562
2010-01-06,67.08320617675781
2010-01-07,67.06707000732422
2010-01-08,67.13158416748047
2010-01-11,67.16383361816406
2010-01-12,67.22028350830078
2010-01-13,67.16383361816406
2010-01-14,67.22840118408203
2010-01-15,67.28483581542969
2010-01-19,67.30101013183594
2010-01-20,67.30101013183594
2010-01-21,67.3573989868164
2010-01-22,67.41385650634766
2010-01-25,67.3573989868164
2010-01-26,67.36544036865234
2010-01-27,67.34124755859375
2010-01-28,67.37354278564453
2010-01-29,67.43807983398438
2010-02-01,67.4089584350586
2010-02-02,67.41707611083984
2010-02-03,67.3686294555664
2010-02-04,67.46550750732422
2010-02-05,67.57041931152344
2010-02-08,67.52201080322266
2010-02-09,67.4573974609375
2010-02-10,67.38477325439453
2010-02-11,67.4089584350586
2010-02-12,67.46550750732422
2010-02-16,67.47361755371094
2010-02-17,67.41707611083984
2010-02-18,67.37667083740234
2010-02-19,67.35250854492188
2010-02-22,67.37667083740234
2010-02-23,67.43319702148438
2010-02-24,67.46550750732422
2010-02-25,67.52201080322266
2010-02-26,67.54619598388672
2010-03-01,67.53414154052734
2010-03-02,67.53414154052734
2010-03-03,67.52603912353516
2010-03-04,67.50177764892578
2010-03-05,67.44522857666016
2010-03-08,67.41294860839844
2010-03-09,67.46137237548828
2010-03-10,67.44522857666016
2010-03-11,67.36446380615234
2010-03-12,67.37250518798828
2010-03-15,67.39678192138672
2010-03-16,67.41294860839844
2010-03-17,67.4290542602539
2010-03-18,67.388671875
2010-03-19,67.34019470214844
2010-03-22,67.36446380615234
2010-03-23,67.34019470214844
2010-03-24,67.23514556884766
2010-03-25,67.25940704345703
2010-03-26,67.29978942871094
2010-03-29,67.33210754394531
2010-03-30,67.31597137451172
2010-03-31,67.36446380615234
2010-04-01,67.3401870727539
2010-04-05,67.15409851074219
2010-04-06,67.20268249511719
2010-04-07,67.3078384399414
2010-04-08,67.29163360595703
2010-04-09,67.3078384399414
2010-04-12,67.3401870727539
2010-04-13,67.32400512695312
2010-04-14,67.32400512695312
2010-04-15,67.37252044677734
2010-04-16,67.47769165039062
2010-04-19,67.41297149658203
2010-04-20,67.42110443115234
2010-04-21,67.4291000366211
2010-04-22,67.3806381225586
2010-04-23,67.35627746582031
2010-04-26,67.35627746582031
2010-04-27,67.48576354980469
2010-04-28,67.4696044921875
2010-04-29,67.48576354980469
2010-04-30,67.56661224365234
2010-05-03,67.500244140625
2010-05-04,67.54080200195312
2010-05-05,67.62977600097656
2010-05-06,67.77550506591797
2010-05-07,67.75120544433594
2010-05-10,67.66217803955078
2010-05-11,67.70265197753906
2010-05-12,67.6864013671875
2010-05-13,67.72693634033203
2010-05-14,67.81597137451172
2010-05-17,67.79165649414062
2010-05-18,67.86450958251953
2010-05-19,67.83219146728516
2010-05-20,67.91310119628906
2010-05-21,67.86450958251953
2010-05-24,67.85643768310547
2010-05-25,67.848388671875
2010-05-26,67.79165649414062
2010-05-27,67.74308776855469
